1000
16
/home/jvictor/Imagens/Datasets/Corel1000/test1/image.orig/
24256.591021823326;3620.386719675123;1448.1546878700492;16110.720902554298;905.0966799187808;0.0;0.0;0.0;3620.386719675123;3620.386719675123;0.0;-10680.140823041613;-905.0966799187808;0.0;0.0;0.0;243.jpg;Data_set/Corel1000/thumbnails/243.jpg
4706.50273557766;27333.91973354718;13757.469534765467;0.0;181.01933598375615;362.0386719675123;0.0;0.0;4706.50273557766;-24437.61035780708;13757.469534765467;0.0;181.01933598375615;362.0386719675123;0.0;0.0;633.jpg;Data_set/Corel1000/thumbnails/633.jpg
19731.10762222942;181.01933598375615;20817.223638131956;1086.116015902537;4344.464063610148;181.01933598375615;0.0;0.0;-17920.91426239186;181.01933598375615;-12490.334182879174;1086.116015902537;1810.1933598375615;181.01933598375615;0.0;0.0;159.jpg;Data_set/Corel1000/thumbnails/159.jpg
14662.566214684248;6335.676759431465;22084.358990018252;3077.3287117238547;0.0;181.01933598375615;0.0;0.0;-14300.527542716736;4163.444727626392;-11585.237502960394;3077.3287117238547;0.0;181.01933598375615;0.0;0.0;991.jpg;Data_set/Corel1000/thumbnails/991.jpg
23894.552349855814;5792.618751480197;11042.179495009126;0.0;4344.464063610148;1267.1353518862932;0.0;0.0;-362.0386719675123;1448.1546878700492;-9231.986135171564;0.0;2896.3093757400984;1267.1353518862932;0.0;0.0;537.jpg;Data_set/Corel1000/thumbnails/537.jpg
15567.662894603029;20998.242974115714;5611.599415496441;3801.4060556588793;0.0;362.0386719675123;0.0;0.0;15205.624222635517;20998.242974115714;4163.444727626392;3801.4060556588793;0.0;362.0386719675123;0.0;0.0;681.jpg;Data_set/Corel1000/thumbnails/681.jpg
13214.4115268142;1448.1546878700492;11042.179495009126;20274.16563018069;362.0386719675123;0.0;0.0;0.0;7421.792775334003;1448.1546878700492;6335.676759431465;2896.3093757400984;0.0;0.0;0.0;0.0;171.jpg;Data_set/Corel1000/thumbnails/171.jpg
17558.875590424348;724.0773439350246;27876.97774149845;181.01933598375615;0.0;0.0;0.0;0.0;-181.01933598375615;724.0773439350246;17739.894926408102;181.01933598375615;0.0;0.0;0.0;0.0;70.jpg;Data_set/Corel1000/thumbnails/70.jpg
13576.450198781711;20274.16563018069;11585.237502960394;0.0;905.0966799187808;0.0;0.0;0.0;-13576.450198781711;-16291.740238538054;-11585.237502960394;0.0;-905.0966799187808;0.0;0.0;0.0;986.jpg;Data_set/Corel1000/thumbnails/986.jpg
362.0386719675123;1267.1353518862932;16653.778910505567;543.0580079512685;11585.237502960394;15929.701566570542;0.0;0.0;362.0386719675123;1267.1353518862932;-9775.044143122832;543.0580079512685;-6516.696095415222;-2534.2707037725863;0.0;0.0;361.jpg;Data_set/Corel1000/thumbnails/361.jpg
16020.21123456242;17920.91426239186;13847.979202757346;271.5290039756342;8145.870119269027;13304.921194806077;0.0;0.0;11132.689163001003;3258.348047707611;2443.761035780708;271.5290039756342;4344.464063610148;13304.921194806077;0.0;0.0;76.jpg;Data_set/Corel1000/thumbnails/76.jpg
3801.4060556588793;0.0;37742.53155261316;27967.487409490324;0.0;0.0;0.0;0.0;-3258.348047707611;0.0;-37742.53155261316;-27967.487409490324;0.0;0.0;0.0;0.0;101.jpg;Data_set/Corel1000/thumbnails/101.jpg
20093.146294196933;12852.372854846686;1810.1933598375615;0.0;9413.00547115532;2172.232031805074;0.0;0.0;-5611.599415496441;6697.715431398978;1086.116015902537;0.0;2534.2707037725863;2172.232031805074;0.0;0.0;56.jpg;Data_set/Corel1000/thumbnails/56.jpg
